Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres
tt1201607,1342321665.0,,PG-13,Warner Bros.,169189427.0,"Adventure,Fantasy,Mystery"
tt1399103,1123794079.0,195000000.0,PG-13,DreamWorks,97852865.0,"Action,Adventure,Sci-Fi"
tt1324999,712205856.0,110000000.0,PG-13,Summit Entertainment,138122261.0,"Adventure,Drama,Fantasy,Romance,Thriller"
tt1411697,586764305.0,80000000.0,R,Warner Bros.,85946294.0,Comedy
tt1298650,1045713802.0,250000000.0,PG-13,Walt Disney Studios Motion Pictures,90151958.0,"Action,Adventure,Fantasy"
tt1596343,626137675.0,125000000.0,PG-13,Universal Pictures,86198765.0,"Action,Adventure,Crime,Thriller"
tt1216475,559852396.0,200000000.0,G,Walt Disney Studios Motion Pictures,66135507.0,"Adventure,Animation,Comedy,Family,Sport"
tt0800369,449326618.0,150000000.0,PG-13,Paramount Pictures,65723338.0,"Action,Adventure,Fantasy"
tt1318514,481800873.0,93000000.0,PG-13,Twentieth Century Fox,54806191.0,"Action,Drama,Sci-Fi,Thriller"
tt0458339,370569774.0,140000000.0,PG-13,Paramount Pictures,65058524.0,"Action,Adventure,Sci-Fi"
tt1454029,216639112.0,25000000.0,PG-13,Walt Disney Studios Motion Pictures,26044590.0,Drama
tt1478338,288383523.0,32500000.0,R,Universal Pictures,26247410.0,"Comedy,Romance"
tt1302011,665692281.0,150000000.0,PG,DreamWorks,47656302.0,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy"
tt1270798,352616690.0,160000000.0,PG-13,Twentieth Century Fox,55101604.0,"Action,Adventure,Sci-Fi"
tt0448694,554987477.0,130000000.0,PG,DreamWorks,34077439.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1436562,483866518.0,90000000.0,PG,Twentieth Century Fox,39225962.0,"Adventure,Animation,Comedy,Family,Music,Musical"
tt0472181,563749323.0,110000000.0,PG,Sony Pictures Entertainment (SPE),35611637.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1650062,260095986.0,50000000.0,PG-13,Paramount Pictures,35451168.0,"Mystery,Sci-Fi,Thriller"
tt1515091,543848418.0,,PG-13,Warner Bros.,39637079.0,"Action,Adventure,Mystery"
tt1192628,245724603.0,135000000.0,PG,Paramount Pictures,38079323.0,"Action,Adventure,Animation,Comedy,Family,Western"
tt1229238,694713380.0,145000000.0,PG-13,Paramount Pictures,12785204.0,"Action,Adventure,Thriller"
tt1504320,427374317.0,15000000.0,R,The Weinstein Company,355450.0,"Biography,Drama,History"
tt1499658,209838559.0,35000000.0,R,Warner Bros.,28302165.0,"Comedy,Crime"
tt1133985,219851172.0,200000000.0,PG-13,Warner Bros.,53174303.0,"Action,Adventure,Sci-Fi"
tt1411704,183954145.0,63000000.0,PG,Universal Pictures,37543710.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt1778304,207039844.0,5000000.0,R,Paramount Pictures,52568183.0,"Horror,Mystery"
tt1564367,214945591.0,80000000.0,PG-13,Sony Pictures Entertainment (SPE),30514732.0,"Comedy,Romance"
tt1403865,252276927.0,38000000.0,PG-13,Paramount Pictures,24830443.0,"Drama,Western"
tt1284575,216197492.0,20000000.0,R,Sony Pictures Entertainment (SPE),31603106.0,"Comedy,Romance"
tt0409847,174822325.0,163000000.0,PG-13,Universal Pictures,36431290.0,"Action,Sci-Fi,Thriller,Western"
tt0377981,193967670.0,,,Walt Disney Studios Motion Pictures,25356909.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance"
tt0990407,227817248.0,120000000.0,PG-13,Sony Pictures Entertainment (SPE),33526876.0,"Action,Comedy,Crime"
tt0110357,1063611805.0,45000000.0,G,Walt Disney Studios Motion Pictures,1586753.0,"Adventure,Animation,Drama,Family,Musical"
tt1615918,342695435.0,75000000.0,G,Twentieth Century Fox,23244744.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Musical"
tt0433035,299268508.0,,PG-13,Walt Disney Studios Motion Pictures,27319677.0,"Action,Drama,Sci-Fi,Sport"
tt1570728,145051197.0,50000000.0,PG-13,Warner Bros.,19104303.0,"Comedy,Drama,Romance"
tt1217613,211819354.0,70000000.0,PG-13,Sony Pictures Entertainment (SPE),35573187.0,"Action,Sci-Fi"
tt1253864,226904017.0,75000000.0,R,Relativity Media,32206425.0,"Action,Drama,Fantasy,Romance"
tt1204342,165184237.0,45000000.0,PG,Walt Disney Studios Motion Pictures,29239026.0,"Adventure,Comedy,Family,Musical"
tt1222817,169852759.0,80000000.0,PG,Sony Pictures Entertainment (SPE),20065617.0,"Comedy,Family,Fantasy,Romance"
tt1219289,161849455.0,27000000.0,PG-13,Relativity Media,18907302.0,"Sci-Fi,Thriller"
tt0471042,152930623.0,75000000.0,PG-13,Universal Pictures,24025190.0,"Action,Comedy,Crime"
tt1598778,136515867.0,60000000.0,PG-13,Warner Bros.,22403596.0,"Drama,Thriller"
tt1210166,110206216.0,50000000.0,PG-13,Sony Pictures Entertainment (SPE),19501302.0,"Biography,Drama,Sport"
tt1702443,99036827.0,13000000.0,,Paramount Pictures,29514054.0,"Documentary,Music"
tt1564349,95943453.0,37000000.0,PG,Warner Bros.,19152401.0,"Drama,Family"
tt0810913,149673788.0,79000000.0,PG,Sony Pictures Entertainment (SPE),25003575.0,Comedy
tt1411238,149228077.0,25000000.0,R,Paramount Pictures,19652921.0,"Comedy,Romance"
tt1396218,187361754.0,55000000.0,PG,Twentieth Century Fox,18445355.0,"Comedy,Family,Fantasy"
tt0947798,329398046.0,13000000.0,R,Fox Searchlight Pictures,1443809.0,"Drama,Thriller"
tt0970866,310650585.0,100000000.0,PG-13,Universal Pictures,30833665.0,"Comedy,Romance"
tt1401152,135710029.0,30000000.0,PG-13,Warner Bros.,21856389.0,"Action,Mystery,Thriller"
tt1385826,127869379.0,50200000.0,PG-13,Universal Pictures,21157730.0,"Romance,Sci-Fi,Thriller"
tt1402488,159197038.0,,PG,Warner Bros.,21237068.0,"Adventure,Animation,Comedy,Family,Music,Musical,Romance"
tt1067583,117094902.0,38000000.0,PG-13,Twentieth Century Fox,16842353.0,"Drama,Romance"
tt1189340,86752352.0,40000000.0,R,Lionsgate,13206453.0,"Crime,Drama,Mystery,Thriller"
tt1605783,151728412.0,17000000.0,PG-13,Sony Pictures Classics,599003.0,"Comedy,Fantasy,Romance"
tt1632708,149542245.0,35000000.0,R,Screen Gems,18622150.0,"Comedy,Romance"
tt1464540,149878437.0,60000000.0,PG-13,Walt Disney Studios Motion Pictures,19449893.0,"Action,Adventure,Sci-Fi,Thriller"
tt0945513,147332697.0,32000000.0,PG-13,Summit Entertainment,14812094.0,"Action,Drama,Mystery,Sci-Fi,Thriller"
tt0964517,129190869.0,25000000.0,R,Paramount Pictures,300010.0,"Biography,Drama,Sport"
tt1104001,400063852.0,170000000.0,PG,Walt Disney Studios Motion Pictures,44026211.0,"Action,Adventure,Sci-Fi"
tt1591095,99557032.0,1500000.0,PG-13,FilmDistrict,13271464.0,"Horror,Mystery,Thriller"
tt1787759,54161287.0,,PG-13,Lionsgate,25068677.0,"Comedy,Drama"
tt1650043,72526996.0,21000000.0,PG,Twentieth Century Fox,23751502.0,"Comedy,Family"
tt1068242,63543328.0,24000000.0,PG-13,,,"Comedy,Drama,Music,Romance"
tt1568346,232617430.0,90000000.0,R,Sony Pictures Entertainment (SPE),12768604.0,"Crime,Drama,Mystery,Thriller"
tt0970179,185770310.0,,PG,Paramount Pictures,11364505.0,"Adventure,Drama,Family,Fantasy,Mystery"
tt1578275,69721966.0,70000000.0,PG-13,Universal Pictures,17816230.0,"Comedy,Drama"
tt1430607,147421719.0,,PG,Sony Pictures Entertainment (SPE),12068931.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy"
tt0480687,86157237.0,36000000.0,R,Warner Bros.,13535374.0,"Comedy,Romance"
tt1598822,142044638.0,56000000.0,PG-13,Warner Bros.,13019180.0,"Comedy,Romance"
tt1596346,47120948.0,18000000.0,PG,TriStar Pictures,10601862.0,"Biography,Drama,Family,Sport"
tt0983193,373993951.0,,PG,Paramount Pictures,9720993.0,"Action,Adventure,Animation,Family,Mystery"
tt1302067,203509374.0,80000000.0,PG,Warner Bros.,16411322.0,"Adventure,Animation,Comedy,Family"
tt1622979,157887643.0,40000000.0,R,Warner Bros.,18031396.0,"Action,Horror,Thriller"
tt1124035,76338111.0,,R,Sony Pictures Entertainment (SPE),10470143.0,"Drama,Thriller"
tt0993842,63782078.0,30000000.0,PG-13,Focus Features,12370549.0,"Action,Adventure,Drama,Thriller"
tt0398286,592462816.0,260000000.0,PG,Walt Disney Studios Motion Pictures,48767052.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Romance"
tt0491152,65100369.0,35000000.0,PG-13,Warner Bros.,13945368.0,"Comedy,Drama,Romance"
tt1517489,85564310.0,27000000.0,PG,Dimension Films,11644672.0,"Action,Adventure,Animation,Comedy,Crime,Family,Romance,Sci-Fi,Thriller"
tt1033575,177243185.0,,R,Fox Searchlight Pictures,1190096.0,"Comedy,Drama"
tt1262416,97231420.0,40000000.0,R,Dimension Films,18692090.0,"Horror,Mystery"
tt1464174,82686066.0,32000000.0,PG-13,Twentieth Century Fox,16300803.0,"Action,Comedy,Crime"
tt1486185,90260376.0,42000000.0,PG-13,Warner Bros.,14005335.0,"Fantasy,Horror,Mystery,Romance,Thriller"
tt1092026,97984015.0,40000000.0,R,Universal Pictures,13043310.0,"Adventure,Comedy,Sci-Fi"
tt1265990,40492652.0,16000000.0,,Screen Gems,15002635.0,Thriller
tt1389137,120081841.0,,PG,Twentieth Century Fox,9360434.0,"Comedy,Drama,Family"
tt1640484,38158601.0,6600000.0,PG-13,TriStar Pictures,15215487.0,"Comedy,Drama"
tt1488555,75450437.0,52000000.0,R,Universal Pictures,13531115.0,"Comedy,Fantasy"
tt1622547,40662632.0,28000000.0,R,Sony Pictures Entertainment (SPE),13330118.0,"Action,Comedy,Crime"
tt1637688,173930596.0,40000000.0,PG-13,Twentieth Century Fox,12050368.0,"Action,Sci-Fi,Thriller"
tt1657507,71508440.0,40000000.0,PG-13,TriStar Pictures,10408176.0,"Action,Drama,Thriller"
tt1616195,84920539.0,35000000.0,R,Warner Bros.,11217324.0,"Biography,Drama,Romance"
tt0978764,89792502.0,82000000.0,PG-13,Warner Bros.,19058199.0,"Action,Adventure,Fantasy"
tt1568911,177584879.0,66000000.0,PG-13,Walt Disney Studios Motion Pictures,7515402.0,"Action,Adventure,Drama,History,War"
tt1583420,75055070.0,30000000.0,PG-13,Universal Pictures,13096065.0,"Comedy,Drama,Romance"
tt1306980,41097853.0,8000000.0,R,Summit Entertainment,8644095.0,"Comedy,Drama,Romance"
tt1268799,36192775.0,19000000.0,R,Warner Bros.,12954142.0,"Adventure,Comedy"
tt0780504,77187281.0,15000000.0,R,FilmDistrict,11340461.0,"Action,Drama"
tt1630036,35680886.0,2000000.0,PG-13,TriStar Pictures,9112839.0,Drama
tt1161864,96560591.0,37000000.0,PG-13,Warner Bros.,14789393.0,"Drama,Horror,Mystery,Thriller"
tt1334512,48147945.0,40000000.0,PG-13,Warner Bros.,12222756.0,"Comedy,Romance"
tt1226753,45636368.0,20000000.0,R,Focus Features,9909499.0,"Drama,Thriller"
tt0822847,78309505.0,60000000.0,PG-13,Screen Gems,14953664.0,"Action,Adventure,Fantasy,Horror,Sci-Fi,Thriller"
tt0472399,76130093.0,40000000.0,R,CBS Films,11422006.0,"Action,Crime,Thriller"
tt1600195,82087155.0,35000000.0,PG-13,Lionsgate,10925253.0,"Action,Mystery,Thriller"
tt1152398,43202283.0,17000000.0,PG-13,CBS Films,9851102.0,"Drama,Fantasy,Romance"
tt1449283,49871429.0,30000000.0,,Walt Disney Studios Motion Pictures,7857076.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical"
tt1366344,34942188.0,25000000.0,R,Twentieth Century Fox,9851435.0,Comedy
tt1448755,57084522.0,70000000.0,R,Open Road Films (II),9352008.0,"Action,Crime,Thriller"
tt0479997,91627228.0,40000000.0,PG-13,Relativity Media,10612375.0,"Action,Adventure,Fantasy"
tt1637706,25804448.0,5000000.0,R,The Weinstein Company,7011631.0,"Comedy,Drama"
tt0980970,415686217.0,155000000.0,PG,Twentieth Century Fox,24005069.0,"Adventure,Family,Fantasy"
tt1270761,38269529.0,25000000.0,R,FilmDistrict,8525728.0,"Fantasy,Horror,Thriller"
tt0881320,108609310.0,30000000.0,R,Universal Pictures,9447930.0,"Action,Adventure,Drama,Thriller"
tt1067774,39782683.0,20000000.0,PG,Twentieth Century Fox,7453944.0,"Adventure,Comedy,Family,Romance"
tt1320261,237382724.0,112000000.0,PG,Twentieth Century Fox,6307691.0,"Adventure,Comedy,Family,Fantasy"
tt1240982,28013733.0,49900000.0,R,Universal Pictures,9360020.0,"Adventure,Comedy,Fantasy,Romance"
tt1305591,39233678.0,150000000.0,PG,Walt Disney Studios Motion Pictures,6914488.0,"Action,Adventure,Animation,Family,Sci-Fi"
tt1462041,39984400.0,50000000.0,PG-13,Universal Pictures,8129355.0,"Drama,Mystery,Thriller"
tt0816462,63523283.0,90000000.0,R,Lionsgate,10021215.0,"Action,Adventure,Fantasy"
tt1509767,132274484.0,75000000.0,PG-13,Summit Entertainment,8674452.0,"Action,Adventure,Fantasy,History,Romance,Thriller"
tt1555064,20529194.0,15000000.0,PG-13,Screen Gems,30452.0,"Drama,Music"
tt1034389,37989684.0,25000000.0,PG-13,Focus Features,8684464.0,"Action,Adventure,Drama,History,War"
tt1633356,41363927.0,25000000.0,PG-13,Relativity Media,8404260.0,"Horror,Thriller"
tt1438176,41002607.0,30000000.0,R,Walt Disney Studios Motion Pictures,7714388.0,"Comedy,Horror"
tt1772240,26236153.0,5000000.0,PG-13,Dimension Films,8704271.0,"Horror,Mystery,Sci-Fi,Thriller"
tt1243957,278780441.0,100000000.0,PG-13,Sony Pictures Entertainment (SPE),16472458.0,"Action,Thriller"
tt0905372,31505287.0,38000000.0,R,Universal Pictures,8493665.0,"Horror,Mystery,Sci-Fi"
tt0926084,977043483.0,,PG-13,Warner Bros.,125017372.0,"Adventure,Fantasy,Mystery"
tt1223236,30857747.0,,,Walt Disney Studios Motion Pictures,6003200.0,"Adventure,Documentary"
tt1680059,41644475.0,,,Warner Bros.,871478.0,"Adventure,Documentary,Short"
tt1547230,15691640.0,20000000.0,PG,Relativity Media,6076859.0,"Comedy,Family"
tt0770703,30426096.0,20000000.0,R,Twentieth Century Fox,5421669.0,"Comedy,Romance"
tt1563738,59389433.0,15000000.0,PG-13,Focus Features,5079566.0,"Drama,Romance"
tt1291584,23308615.0,25000000.0,PG-13,Lionsgate,5242107.0,"Action,Drama,Sport"
tt0478304,58409247.0,32000000.0,PG-13,Fox Searchlight Pictures,372920.0,"Drama,Fantasy"
tt0376136,30134958.0,45000000.0,R,FilmDistrict,5135369.0,"Comedy,Drama"
tt1922612,18663238.0,9000000.0,PG,Twentieth Century Fox,5961231.0,"Documentary,Music"
tt1093357,64626786.0,30000000.0,PG-13,Summit Entertainment,2993519.0,"Action,Adventure,Horror,Sci-Fi,Thriller"
tt0968264,15625544.0,25000000.0,PG-13,Roadside Attractions,3506602.0,"Crime,Drama,History"
tt1625346,22939027.0,12000000.0,R,Paramount Pictures,310263.0,"Comedy,Drama"
tt1229822,34710627.0,,PG-13,Focus Features,182885.0,"Drama,Romance"
tt1502404,40909909.0,,R,Summit Entertainment,5187625.0,"Action,Fantasy,Thriller"
tt0999913,11168712.0,25000000.0,R,Screen Gems,5123760.0,"Action,Drama,Thriller"
tt1606392,11789613.0,,R,Fox Searchlight Pictures,150362.0,"Comedy,Drama,Sport"
tt0844993,29985033.0,,PG,The Weinstein Company,4108630.0,"Adventure,Animation,Comedy,Crime,Family,Fantasy,Mystery"
tt1604171,10702246.0,8000000.0,PG,Walt Disney Studios Motion Pictures,4712638.0,"Comedy,Drama,Family,Romance"
tt1433813,74996938.0,,,Warner Bros.,413477.0,Documentary
tt1742650,31410151.0,24000000.0,PG-13,The Weinstein Company,4402201.0,"Comedy,Romance"
tt1120985,15440333.0,1000000.0,R,The Weinstein Company,193728.0,"Drama,Romance"
tt1655420,35057696.0,,R,The Weinstein Company,1750507.0,"Biography,Drama"
tt1341188,48668907.0,120000000.0,PG-13,Sony Pictures Entertainment (SPE),7484696.0,"Comedy,Drama,Romance"
tt1634122,160078586.0,45000000.0,PG,Universal Pictures,3833300.0,"Action,Adventure,Comedy"
tt1542344,60738797.0,18000000.0,R,Fox Searchlight Pictures,264851.0,"Biography,Drama"
tt1999192,7706436.0,,R,Codeblack Entertainment,1908420.0,"Comedy,Documentary"
tt1668200,24792815.0,,PG-13,The Weinstein Company,115708.0,"Drama,War"
tt1053810,8179416.0,41000000.0,PG,Twentieth Century Fox,3251884.0,Comedy
tt0810922,7550073.0,,R,Relativity Media,3464679.0,"Comedy,Drama,Romance"
tt1477837,7728936.0,,R,Fox Searchlight Pictures,302968.0,Comedy
tt1532503,14311701.0,3200000.0,R,Focus Features,141340.0,"Comedy,Drama,Romance"
tt1540133,19561904.0,6000000.0,R,Sony Pictures Classics,76834.0,"Comedy,Crime,Thriller"
tt1664894,8183347.0,,,IFC Films,139101.0,"Documentary,History"
tt1615147,19504039.0,3500000.0,R,Roadside Attractions,561906.0,"Drama,Thriller"
tt1164999,25147786.0,,R,Roadside Attractions,457206.0,"Drama,Romance"
tt1001526,321885765.0,130000000.0,PG,DreamWorks,46016833.0,"Action,Animation,Comedy,Crime,Family,Romance,Sci-Fi,Thriller"
tt0480239,4627375.0,20000000.0,PG-13,Rocky Mountain Pictures,1677000.0,"Drama,Mystery,Sci-Fi"
tt1655442,133432856.0,15000000.0,PG-13,The Weinstein Company,204878.0,"Comedy,Drama,Romance"
tt1521197,15395087.0,30000000.0,PG-13,Sony Pictures Entertainment (SPE),1021768.0,"Drama,Thriller"
tt1172991,8087000.0,15000000.0,R,The Weinstein Company,647797.0,Drama
tt1423894,12106921.0,30000000.0,R,Sony Pictures Classics,65241.0,"Comedy,Drama"
tt1699147,4373074.0,,G,Visio Entertainment,1316910.0,"Drama,Sport"
tt1441912,13348704.0,,,,,"Comedy,Drama"
tt1285016,224920375.0,40000000.0,PG-13,Sony Pictures Entertainment (SPE),22445653.0,"Biography,Drama"
tt1753549,4448728.0,,PG,IFC Films,67548.0,Documentary
tt1588337,43803417.0,,PG-13,Sony Pictures Classics,308895.0,"Drama,History"
tt1020876,55902624.0,,,Warner Bros.,661185.0,"Documentary,Short"
tt1340800,81515369.0,,R,Focus Features,310562.0,"Drama,Mystery,Thriller"
tt1758692,3852409.0,,PG-13,Paramount Vantage,123140.0,"Drama,Romance"
tt1504320,427374317.0,15000000.0,R,The Weinstein Company,355450.0,"Biography,Drama,History"
tt1529567,16004150.0,5000000.0,,3D Entertainment,,"Documentary,Short"
tt1562872,5192743.0,,,Eros Worldwide,960548.0,"Comedy,Drama"
tt0893412,4072098.0,,PG-13,Lionsgate,1115638.0,"Action,Comedy,Drama,Family,Romance"
tt1189073,33750478.0,,R,Sony Pictures Classics,223119.0,"Drama,Horror,Thriller"
tt1441326,4778439.0,,R,Fox Searchlight Pictures,137651.0,"Drama,Mystery,Thriller"
tt1431181,19722766.0,8000000.0,PG-13,Sony Pictures Classics,111869.0,"Comedy,Drama"
tt1285241,6913518.0,,,Reliance Big Pictures,1673921.0,"Action,Crime,Thriller"
tt1531663,2820490.0,5000000.0,R,Roadside Attractions,791676.0,Drama
tt1023114,24172201.0,30000000.0,PG-13,Newmarket Films,1218868.0,"Adventure,Drama,History"
tt1411664,2530394.0,10000000.0,R,Sony Pictures Entertainment (SPE),1415023.0,Comedy
tt1562871,35911689.0,,,Eros Worldwide,,"Action,Adventure,Sci-Fi"
tt1527186,17039814.0,,R,Magnolia Pictures,257174.0,"Drama,Sci-Fi"
tt0477080,167805466.0,100000000.0,PG-13,Twentieth Century Fox,22688457.0,"Action,Thriller"
tt1544600,2430735.0,,PG-13,The Samuel Goldwyn Company,1040000.0,Drama
tt0290296,128363881.0,,,IMAX,489488.0,Documentary
tt0775489,6007194.0,17000000.0,PG,Sony Pictures Classics,38594.0,"Animation,Drama,Fantasy"
tt1255953,6788659.0,6800000.0,R,Sony Pictures Classics,50679.0,"Drama,Mystery,War"
tt1126591,89520336.0,55000000.0,PG-13,Screen Gems,11947744.0,"Drama,Music,Musical,Romance"
tt1740047,3945217.0,,,IFC Films,77904.0,"Comedy,Drama"
tt0848228,1518815515.0,220000000.0,PG-13,Walt Disney Studios Motion Pictures,207438708.0,"Action,Adventure,Sci-Fi"
tt1345836,1081142612.0,250000000.0,PG-13,Warner Bros.,160887295.0,"Action,Crime,Drama"
tt1392170,694394724.0,78000000.0,PG-13,Lionsgate,152535747.0,"Action,Adventure,Sci-Fi,Thriller"
tt1074638,1108569499.0,200000000.0,PG-13,Sony Pictures Entertainment (SPE),88364714.0,"Action,Adventure,Thriller"
tt1673434,829747654.0,120000000.0,PG-13,Lionsgate,141067634.0,"Adventure,Drama,Fantasy,Romance"
tt0948470,757930663.0,230000000.0,PG-13,Sony Pictures Entertainment (SPE),62004688.0,"Action,Adventure,Sci-Fi"
tt1217209,538983207.0,185000000.0,PG,Walt Disney Studios Motion Pictures,66323594.0,"Adventure,Animation,Comedy,Family,Fantasy"
tt0903624,1017003568.0,,PG-13,Warner Bros.,84617303.0,"Adventure,Fantasy"
tt1637725,549368315.0,50000000.0,R,Universal Pictures,54415205.0,Comedy
tt1277953,746921274.0,145000000.0,PG,DreamWorks,60316738.0,"Adventure,Animation,Comedy,Family"
tt1482459,348840316.0,70000000.0,PG,Universal Pictures,70217070.0,"Adventure,Animation,Comedy,Drama,Family,Fantasy,Musical"
tt1409024,624026776.0,225000000.0,PG-13,Sony Pictures Entertainment (SPE),54592779.0,"Action,Adventure,Comedy,Sci-Fi"
tt1772341,471222889.0,165000000.0,PG,Walt Disney Studios Motion Pictures,49038712.0,"Adventure,Animation,Comedy,Family,Fantasy,Sci-Fi"
tt1667889,877244782.0,95000000.0,PG,Twentieth Century Fox,46629259.0,"Adventure,Animation,Comedy,Family"
tt1735898,396592829.0,170000000.0,PG-13,Universal Pictures,56217700.0,"Action,Adventure,Drama,Fantasy"
tt0837562,358375603.0,85000000.0,PG,Sony Pictures Entertainment (SPE),42522194.0,"Adventure,Animation,Comedy,Family,Fantasy,Horror"
tt1397280,376152455.0,45000000.0,PG-13,Twentieth Century Fox,49514769.0,"Action,Crime,Thriller"
tt1232829,201585328.0,42000000.0,R,Sony Pictures Entertainment (SPE),36302612.0,"Action,Comedy,Crime"
tt0443272,275293450.0,65000000.0,PG-13,Walt Disney Studios Motion Pictures,944308.0,"Biography,Drama,History,War"
tt1446714,403354469.0,130000000.0,R,Twentieth Century Fox,51050101.0,"Adventure,Mystery,Sci-Fi"
tt1599348,208076205.0,85000000.0,R,Universal Pictures,40172720.0,"Action,Thriller"
tt1606389,196114570.0,30000000.0,PG-13,Screen Gems,41202458.0,"Drama,Romance"
tt1915581,167739961.0,7000000.0,R,Warner Bros.,39127170.0,"Comedy,Drama"
tt1194173,276144750.0,125000000.0,PG-13,Universal Pictures,38142825.0,"Action,Adventure,Thriller"
tt1024648,232325503.0,44500000.0,R,Warner Bros.,19458109.0,"Biography,Drama,Thriller"
tt1397514,335260290.0,79000000.0,PG,Warner Bros.,27335363.0,"Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
tt1907668,161772375.0,31000000.0,R,Paramount Pictures,24900566.0,"Drama,Thriller"
tt1621045,96070507.0,12000000.0,PG-13,Screen Gems,33636303.0,"Comedy,Romance"
tt1446192,306941670.0,145000000.0,PG,DreamWorks,23773465.0,"Action,Adventure,Animation,Comedy,Drama,Family,Fantasy"
tt1229238,694713380.0,145000000.0,PG-13,Paramount Pictures,12785204.0,"Action,Adventure,Thriller"
tt1790886,104907746.0,,R,Warner Bros.,26588460.0,Comedy
tt0454876,609016565.0,120000000.0,PG,Twentieth Century Fox,22451514.0,"Adventure,Drama,Fantasy"
tt1764651,314975955.0,100000000.0,R,Lionsgate,28591370.0,"Action,Adventure,Thriller"
tt1646987,301970083.0,150000000.0,PG-13,Warner Bros.,33457188.0,"Action,Adventure,Fantasy"
tt1077368,245527149.0,150000000.0,PG-13,Warner Bros.,29685274.0,"Comedy,Fantasy,Horror"
tt0401729,284139100.0,250000000.0,PG-13,Walt Disney Studios Motion Pictures,30180188.0,"Action,Adventure,Sci-Fi"
tt1707386,442299309.0,61000000.0,PG-13,Universal Pictures,27281735.0,"Drama,Musical,Romance"
tt1591479,82499399.0,12000000.0,R,Relativity Media,24476632.0,"Action,Adventure,Thriller,War"
tt1853728,426074373.0,100000000.0,R,The Weinstein Company,30122888.0,"Drama,Western"
tt1524137,96262212.0,25000000.0,R,Universal Pictures,24349815.0,"Action,Crime,Drama,Thriller"
tt1276104,176506819.0,30000000.0,R,TriStar Pictures,20801552.0,"Action,Drama,Sci-Fi,Thriller"
tt2215285,66899242.0,20000000.0,PG-13,Lionsgate,25390575.0,"Comedy,Crime,Drama"
tt1440129,303025485.0,209000000.0,PG-13,Universal Pictures,25534825.0,"Action,Adventure,Sci-Fi,Thriller"
tt1667353,183018522.0,85000000.0,PG,Relativity Media,18132085.0,"Adventure,Comedy,Drama,Family,Fantasy"
tt1706593,126636097.0,12000000.0,PG-13,Twentieth Century Fox,22004098.0,"Action,Drama,Sci-Fi,Thriller"
tt1981677,115350426.0,17000000.0,PG-13,Universal Pictures,5149433.0,"Comedy,Music,Romance"
tt1535438,114281051.0,,PG-13,Sony Pictures Entertainment (SPE),14650121.0,"Comedy,Drama,Romance"
tt1515091,543848418.0,,PG-13,Warner Bros.,39637079.0,"Action,Adventure,Mystery"
tt1496025,160112671.0,70000000.0,R,Screen Gems,25306725.0,"Action,Fantasy,Horror,Sci-Fi"
tt1327194,99357138.0,,PG-13,Warner Bros.,22518358.0,"Drama,Mystery,Romance,War"
tt1645170,179379533.0,65000000.0,R,Paramount Pictures,17435092.0,Comedy
tt1386703,198467168.0,125000000.0,PG-13,Sony Pictures Entertainment (SPE),25577758.0,"Action,Adventure,Sci-Fi,Thriller"
tt0120338,2201647264.0,200000000.0,PG-13,Paramount Pictures,28638131.0,"Drama,Romance"
tt1605630,234989584.0,50000000.0,R,Universal Pictures,21514080.0,Comedy
tt1623288,107139399.0,60000000.0,PG,Focus Features,14087050.0,"Adventure,Animation,Comedy,Family,Fantasy,Mystery"
tt1596350,156491279.0,65000000.0,PG-13,Twentieth Century Fox,17405930.0,"Action,Comedy,Romance"
tt1636826,102731865.0,,R,Warner Bros.,21051363.0,Comedy
tt1596365,128955898.0,,PG-13,CBS Films,20874072.0,"Drama,Fantasy,Horror,Thriller"
tt2109184,142802657.0,5000000.0,R,Paramount Pictures,29003866.0,"Horror,Mystery"
tt1560985,101758490.0,1000000.0,R,Paramount Pictures,33732515.0,Horror
tt1568346,232617430.0,90000000.0,R,Sony Pictures Entertainment (SPE),12768604.0,"Crime,Drama,Mystery,Thriller"
tt1462769,56012642.0,,PG,Walt Disney Studios Motion Pictures,10822903.0,"Comedy,Drama,Family,Fantasy"
tt1071875,132563930.0,57000000.0,PG-13,Sony Pictures Entertainment (SPE),22115334.0,"Action,Fantasy,Thriller"
tt1601913,79781695.0,25000000.0,R,Open Road Films (II),19665101.0,"Action,Adventure,Drama,Thriller"
tt0485985,50365498.0,58000000.0,PG-13,Twentieth Century Fox,18782154.0,"Action,Drama,History,War"
tt0431021,85446075.0,14000000.0,PG-13,Lionsgate,17732480.0,"Horror,Mystery,Thriller"
tt2023453,77229695.0,22000000.0,PG,Twentieth Century Fox,14623599.0,"Comedy,Family"
tt1922777,82515113.0,3000000.0,R,Lionsgate,18007634.0,"Horror,Mystery,Thriller"
